Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Valor,SEXE,EDAT_1
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,13,1,83
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,18,1,84
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,31,1,85
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,31,1,86
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,45,1,87
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,31,1,88
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,32,1,89
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,28,1,90
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,25,1,91
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,18,1,92
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,26,1,93
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,6,1,94
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,16,1,95
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,5,1,96
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,5,1,97
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,..,1,98
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,..,1,100
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,22,2,0
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,23,2,1
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,23,2,2
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,29,2,3
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,24,2,4
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,32,2,5
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,34,2,6
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,33,2,7
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,27,2,8
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,27,2,9
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,34,2,10
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,27,2,11
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,32,2,12
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,27,2,13
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,32,2,14
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,27,2,15
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,35,2,16
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,27,2,17
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,28,2,18
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,30,2,19
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,27,2,20
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,29,2,21
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,30,2,22
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,28,2,23
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,31,2,24
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,44,2,25
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,42,2,26
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,48,2,27
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,49,2,28
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,35,2,29
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,51,2,30
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,61,2,31
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,55,2,32
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,38,2,33
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,51,2,34
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,48,2,35
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,57,2,36
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,48,2,37
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,55,2,38
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,49,2,39
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,50,2,40
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,51,2,41
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,53,2,42
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,44,2,43
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,60,2,44
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,43,2,45
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,35,2,46
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,44,2,47
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,35,2,48
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,62,2,49
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,41,2,50
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,38,2,51
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,37,2,52
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,45,2,53
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,46,2,54
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,43,2,55
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,39,2,56
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,39,2,57
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,43,2,58
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,31,2,59
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,47,2,60
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,51,2,61
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,35,2,62
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,27,2,63
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,42,2,64
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,35,2,65
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,32,2,66
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,22,2,67
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,19,2,68
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,18,2,69
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,15,2,70
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,14,2,71
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,18,2,72
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,13,2,73
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,12,2,74
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,8,2,75
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,11,2,76
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,9,2,77
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,12,2,78
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,8,2,79
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,5,2,80
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,10,2,81
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,15,2,82
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,..,2,83
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,11,2,84
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,12,2,85
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,12,2,86
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,15,2,87
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,11,2,88
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,13,2,89
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,7,2,90
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,10,2,91
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,7,2,92
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,10,2,93
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,8,2,94
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,..,2,95
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,..,2,96
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,..,2,97
2023-01-01,8,Nou Barris,47,Can Peguera,166,8,1,0
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,1,1
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,1,2
2023-01-01,8,Nou Barris,47,Can Peguera,166,9,1,3
2023-01-01,8,Nou Barris,47,Can Peguera,166,8,1,4
2023-01-01,8,Nou Barris,47,Can Peguera,166,7,1,5
2023-01-01,8,Nou Barris,47,Can Peguera,166,6,1,6
2023-01-01,8,Nou Barris,47,Can Peguera,166,11,1,7
2023-01-01,8,Nou Barris,47,Can Peguera,166,8,1,8
2023-01-01,8,Nou Barris,47,Can Peguera,166,16,1,9
2023-01-01,8,Nou Barris,47,Can Peguera,166,12,1,10
2023-01-01,8,Nou Barris,47,Can Peguera,166,10,1,11
2023-01-01,8,Nou Barris,47,Can Peguera,166,9,1,12
2023-01-01,8,Nou Barris,47,Can Peguera,166,16,1,13
2023-01-01,8,Nou Barris,47,Can Peguera,166,11,1,14
2023-01-01,8,Nou Barris,47,Can Peguera,166,8,1,15
2023-01-01,8,Nou Barris,47,Can Peguera,166,12,1,16
2023-01-01,8,Nou Barris,47,Can Peguera,166,9,1,17
2023-01-01,8,Nou Barris,47,Can Peguera,166,9,1,18
2023-01-01,8,Nou Barris,47,Can Peguera,166,11,1,19
2023-01-01,8,Nou Barris,47,Can Peguera,166,8,1,20
2023-01-01,8,Nou Barris,47,Can Peguera,166,12,1,21
2023-01-01,8,Nou Barris,47,Can Peguera,166,9,1,22
2023-01-01,8,Nou Barris,47,Can Peguera,166,9,1,23
2023-01-01,8,Nou Barris,47,Can Peguera,166,5,1,24
2023-01-01,8,Nou Barris,47,Can Peguera,166,9,1,25
2023-01-01,8,Nou Barris,47,Can Peguera,166,10,1,26
2023-01-01,8,Nou Barris,47,Can Peguera,166,15,1,27
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,1,28
2023-01-01,8,Nou Barris,47,Can Peguera,166,14,1,29
2023-01-01,8,Nou Barris,47,Can Peguera,166,13,1,30
2023-01-01,8,Nou Barris,47,Can Peguera,166,11,1,31
2023-01-01,8,Nou Barris,47,Can Peguera,166,16,1,32
2023-01-01,8,Nou Barris,47,Can Peguera,166,15,1,33
2023-01-01,8,Nou Barris,47,Can Peguera,166,14,1,34
2023-01-01,8,Nou Barris,47,Can Peguera,166,10,1,35
2023-01-01,8,Nou Barris,47,Can Peguera,166,13,1,36
2023-01-01,8,Nou Barris,47,Can Peguera,166,16,1,37
2023-01-01,8,Nou Barris,47,Can Peguera,166,9,1,38
2023-01-01,8,Nou Barris,47,Can Peguera,166,10,1,39
2023-01-01,8,Nou Barris,47,Can Peguera,166,9,1,40
2023-01-01,8,Nou Barris,47,Can Peguera,166,17,1,41
2023-01-01,8,Nou Barris,47,Can Peguera,166,15,1,42
2023-01-01,8,Nou Barris,47,Can Peguera,166,14,1,43
2023-01-01,8,Nou Barris,47,Can Peguera,166,19,1,44
2023-01-01,8,Nou Barris,47,Can Peguera,166,8,1,45
2023-01-01,8,Nou Barris,47,Can Peguera,166,24,1,46
2023-01-01,8,Nou Barris,47,Can Peguera,166,13,1,47
2023-01-01,8,Nou Barris,47,Can Peguera,166,14,1,48
2023-01-01,8,Nou Barris,47,Can Peguera,166,16,1,49
2023-01-01,8,Nou Barris,47,Can Peguera,166,13,1,50
2023-01-01,8,Nou Barris,47,Can Peguera,166,19,1,51
2023-01-01,8,Nou Barris,47,Can Peguera,166,12,1,52
2023-01-01,8,Nou Barris,47,Can Peguera,166,16,1,53
2023-01-01,8,Nou Barris,47,Can Peguera,166,23,1,54
2023-01-01,8,Nou Barris,47,Can Peguera,166,20,1,55
2023-01-01,8,Nou Barris,47,Can Peguera,166,14,1,56
2023-01-01,8,Nou Barris,47,Can Peguera,166,24,1,57
2023-01-01,8,Nou Barris,47,Can Peguera,166,26,1,58
2023-01-01,8,Nou Barris,47,Can Peguera,166,16,1,59
2023-01-01,8,Nou Barris,47,Can Peguera,166,15,1,60
2023-01-01,8,Nou Barris,47,Can Peguera,166,16,1,61
2023-01-01,8,Nou Barris,47,Can Peguera,166,10,1,62
2023-01-01,8,Nou Barris,47,Can Peguera,166,21,1,63
2023-01-01,8,Nou Barris,47,Can Peguera,166,18,1,64
2023-01-01,8,Nou Barris,47,Can Peguera,166,18,1,65
2023-01-01,8,Nou Barris,47,Can Peguera,166,14,1,66
2023-01-01,8,Nou Barris,47,Can Peguera,166,11,1,67
2023-01-01,8,Nou Barris,47,Can Peguera,166,8,1,68
2023-01-01,8,Nou Barris,47,Can Peguera,166,16,1,69
2023-01-01,8,Nou Barris,47,Can Peguera,166,13,1,70
2023-01-01,8,Nou Barris,47,Can Peguera,166,13,1,71
2023-01-01,8,Nou Barris,47,Can Peguera,166,10,1,72
2023-01-01,8,Nou Barris,47,Can Peguera,166,8,1,73
2023-01-01,8,Nou Barris,47,Can Peguera,166,18,1,74
2023-01-01,8,Nou Barris,47,Can Peguera,166,8,1,75
2023-01-01,8,Nou Barris,47,Can Peguera,166,14,1,76
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,1,77
2023-01-01,8,Nou Barris,47,Can Peguera,166,15,1,78
2023-01-01,8,Nou Barris,47,Can Peguera,166,9,1,79
2023-01-01,8,Nou Barris,47,Can Peguera,166,8,1,80
2023-01-01,8,Nou Barris,47,Can Peguera,166,7,1,81
2023-01-01,8,Nou Barris,47,Can Peguera,166,15,1,82
2023-01-01,8,Nou Barris,47,Can Peguera,166,5,1,83
2023-01-01,8,Nou Barris,47,Can Peguera,166,13,1,84
2023-01-01,8,Nou Barris,47,Can Peguera,166,8,1,85
2023-01-01,8,Nou Barris,47,Can Peguera,166,18,1,86
2023-01-01,8,Nou Barris,47,Can Peguera,166,7,1,87
2023-01-01,8,Nou Barris,47,Can Peguera,166,11,1,88
2023-01-01,8,Nou Barris,47,Can Peguera,166,11,1,89
2023-01-01,8,Nou Barris,47,Can Peguera,166,12,1,90
2023-01-01,8,Nou Barris,47,Can Peguera,166,7,1,91
2023-01-01,8,Nou Barris,47,Can Peguera,166,8,1,92
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,1,93
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,1,94
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,1,95
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,1,96
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,1,97
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,1,99
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,1,100
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,2,0
2023-01-01,8,Nou Barris,47,Can Peguera,166,6,2,1
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,2,2
2023-01-01,8,Nou Barris,47,Can Peguera,166,5,2,3
2023-01-01,8,Nou Barris,47,Can Peguera,166,8,2,4
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,2,5
2023-01-01,8,Nou Barris,47,Can Peguera,166,9,2,6
2023-01-01,8,Nou Barris,47,Can Peguera,166,9,2,7
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,2,8
2023-01-01,8,Nou Barris,47,Can Peguera,166,5,2,9
2023-01-01,8,Nou Barris,47,Can Peguera,166,14,2,10
2023-01-01,8,Nou Barris,47,Can Peguera,166,17,2,11
2023-01-01,8,Nou Barris,47,Can Peguera,166,13,2,12
2023-01-01,8,Nou Barris,47,Can Peguera,166,10,2,13
2023-01-01,8,Nou Barris,47,Can Peguera,166,24,2,14
2023-01-01,8,Nou Barris,47,Can Peguera,166,16,2,15
2023-01-01,8,Nou Barris,47,Can Peguera,166,13,2,16
2023-01-01,8,Nou Barris,47,Can Peguera,166,11,2,17
2023-01-01,8,Nou Barris,47,Can Peguera,166,16,2,18
2023-01-01,8,Nou Barris,47,Can Peguera,166,9,2,19
2023-01-01,8,Nou Barris,47,Can Peguera,166,12,2,20
2023-01-01,8,Nou Barris,47,Can Peguera,166,14,2,21
2023-01-01,8,Nou Barris,47,Can Peguera,166,15,2,22
2023-01-01,8,Nou Barris,47,Can Peguera,166,17,2,23
2023-01-01,8,Nou Barris,47,Can Peguera,166,14,2,24
2023-01-01,8,Nou Barris,47,Can Peguera,166,15,2,25
2023-01-01,8,Nou Barris,47,Can Peguera,166,12,2,26
2023-01-01,8,Nou Barris,47,Can Peguera,166,11,2,27
2023-01-01,8,Nou Barris,47,Can Peguera,166,10,2,28
2023-01-01,8,Nou Barris,47,Can Peguera,166,17,2,29
2023-01-01,8,Nou Barris,47,Can Peguera,166,15,2,30
2023-01-01,8,Nou Barris,47,Can Peguera,166,8,2,31
2023-01-01,8,Nou Barris,47,Can Peguera,166,16,2,32
2023-01-01,8,Nou Barris,47,Can Peguera,166,17,2,33
2023-01-01,8,Nou Barris,47,Can Peguera,166,15,2,34
2023-01-01,8,Nou Barris,47,Can Peguera,166,12,2,35
2023-01-01,8,Nou Barris,47,Can Peguera,166,8,2,36
2023-01-01,8,Nou Barris,47,Can Peguera,166,13,2,37
2023-01-01,8,Nou Barris,47,Can Peguera,166,9,2,38
2023-01-01,8,Nou Barris,47,Can Peguera,166,12,2,39
2023-01-01,8,Nou Barris,47,Can Peguera,166,16,2,40
2023-01-01,8,Nou Barris,47,Can Peguera,166,12,2,41
2023-01-01,8,Nou Barris,47,Can Peguera,166,10,2,42
2023-01-01,8,Nou Barris,47,Can Peguera,166,26,2,43
2023-01-01,8,Nou Barris,47,Can Peguera,166,16,2,44
2023-01-01,8,Nou Barris,47,Can Peguera,166,14,2,45
2023-01-01,8,Nou Barris,47,Can Peguera,166,18,2,46
2023-01-01,8,Nou Barris,47,Can Peguera,166,11,2,47
2023-01-01,8,Nou Barris,47,Can Peguera,166,13,2,48
2023-01-01,8,Nou Barris,47,Can Peguera,166,16,2,49
2023-01-01,8,Nou Barris,47,Can Peguera,166,12,2,50
2023-01-01,8,Nou Barris,47,Can Peguera,166,16,2,51
2023-01-01,8,Nou Barris,47,Can Peguera,166,17,2,52
2023-01-01,8,Nou Barris,47,Can Peguera,166,23,2,53
2023-01-01,8,Nou Barris,47,Can Peguera,166,13,2,54
2023-01-01,8,Nou Barris,47,Can Peguera,166,18,2,55
2023-01-01,8,Nou Barris,47,Can Peguera,166,18,2,56
2023-01-01,8,Nou Barris,47,Can Peguera,166,15,2,57
2023-01-01,8,Nou Barris,47,Can Peguera,166,18,2,58
2023-01-01,8,Nou Barris,47,Can Peguera,166,16,2,59
2023-01-01,8,Nou Barris,47,Can Peguera,166,27,2,60
2023-01-01,8,Nou Barris,47,Can Peguera,166,15,2,61
2023-01-01,8,Nou Barris,47,Can Peguera,166,12,2,62
2023-01-01,8,Nou Barris,47,Can Peguera,166,19,2,63
2023-01-01,8,Nou Barris,47,Can Peguera,166,15,2,64
2023-01-01,8,Nou Barris,47,Can Peguera,166,10,2,65
2023-01-01,8,Nou Barris,47,Can Peguera,166,6,2,66
2023-01-01,8,Nou Barris,47,Can Peguera,166,8,2,67
2023-01-01,8,Nou Barris,47,Can Peguera,166,12,2,68
2023-01-01,8,Nou Barris,47,Can Peguera,166,8,2,69
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,2,70
2023-01-01,8,Nou Barris,47,Can Peguera,166,9,2,71
2023-01-01,8,Nou Barris,47,Can Peguera,166,7,2,72
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,2,73
2023-01-01,8,Nou Barris,47,Can Peguera,166,9,2,74
2023-01-01,8,Nou Barris,47,Can Peguera,166,10,2,75
2023-01-01,8,Nou Barris,47,Can Peguera,166,8,2,76
2023-01-01,8,Nou Barris,47,Can Peguera,166,6,2,77
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,2,78
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,2,79
2023-01-01,8,Nou Barris,47,Can Peguera,166,5,2,80
2023-01-01,8,Nou Barris,47,Can Peguera,166,5,2,81
2023-01-01,8,Nou Barris,47,Can Peguera,166,7,2,82
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,2,83
2023-01-01,8,Nou Barris,47,Can Peguera,166,8,2,84
2023-01-01,8,Nou Barris,47,Can Peguera,166,5,2,85
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,2,86
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,2,87
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,2,88
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,2,89
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,2,91
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,2,92
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,2,93
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,2,94
2023-01-01,8,Nou Barris,47,Can Peguera,166,..,2,96
2023-01-01,8,Nou Barris,48,la Guineueta,167,28,1,0
2023-01-01,8,Nou Barris,48,la Guineueta,167,26,1,1
2023-01-01,8,Nou Barris,48,la Guineueta,167,32,1,2
2023-01-01,8,Nou Barris,48,la Guineueta,167,32,1,3
2023-01-01,8,Nou Barris,48,la Guineueta,167,30,1,4
2023-01-01,8,Nou Barris,48,la Guineueta,167,31,1,5
2023-01-01,8,Nou Barris,48,la Guineueta,167,42,1,6
2023-01-01,8,Nou Barris,48,la Guineueta,167,46,1,7
2023-01-01,8,Nou Barris,48,la Guineueta,167,41,1,8
2023-01-01,8,Nou Barris,48,la Guineueta,167,43,1,9
2023-01-01,8,Nou Barris,48,la Guineueta,167,49,1,10
2023-01-01,8,Nou Barris,48,la Guineueta,167,41,1,11
2023-01-01,8,Nou Barris,48,la Guineueta,167,40,1,12
2023-01-01,8,Nou Barris,48,la Guineueta,167,56,1,13
2023-01-01,8,Nou Barris,48,la Guineueta,167,48,1,14
2023-01-01,8,Nou Barris,48,la Guineueta,167,53,1,15
2023-01-01,8,Nou Barris,48,la Guineueta,167,39,1,16
2023-01-01,8,Nou Barris,48,la Guineueta,167,53,1,17
2023-01-01,8,Nou Barris,48,la Guineueta,167,54,1,18
2023-01-01,8,Nou Barris,48,la Guineueta,167,47,1,19
2023-01-01,8,Nou Barris,48,la Guineueta,167,46,1,20
2023-01-01,8,Nou Barris,48,la Guineueta,167,31,1,21
2023-01-01,8,Nou Barris,48,la Guineueta,167,42,1,22
2023-01-01,8,Nou Barris,48,la Guineueta,167,38,1,23
2023-01-01,8,Nou Barris,48,la Guineueta,167,40,1,24
2023-01-01,8,Nou Barris,48,la Guineueta,167,46,1,25
2023-01-01,8,Nou Barris,48,la Guineueta,167,40,1,26
2023-01-01,8,Nou Barris,48,la Guineueta,167,48,1,27
2023-01-01,8,Nou Barris,48,la Guineueta,167,47,1,28
2023-01-01,8,Nou Barris,48,la Guineueta,167,44,1,29
2023-01-01,8,Nou Barris,48,la Guineueta,167,52,1,30
2023-01-01,8,Nou Barris,48,la Guineueta,167,43,1,31
2023-01-01,8,Nou Barris,48,la Guineueta,167,48,1,32
2023-01-01,8,Nou Barris,48,la Guineueta,167,59,1,33
2023-01-01,8,Nou Barris,48,la Guineueta,167,47,1,34
2023-01-01,8,Nou Barris,48,la Guineueta,167,50,1,35
2023-01-01,8,Nou Barris,48,la Guineueta,167,61,1,36
2023-01-01,8,Nou Barris,48,la Guineueta,167,61,1,37
2023-01-01,8,Nou Barris,48,la Guineueta,167,56,1,38
2023-01-01,8,Nou Barris,48,la Guineueta,167,70,1,39
2023-01-01,8,Nou Barris,48,la Guineueta,167,49,1,40
2023-01-01,8,Nou Barris,48,la Guineueta,167,49,1,41
2023-01-01,8,Nou Barris,48,la Guineueta,167,85,1,42
2023-01-01,8,Nou Barris,48,la Guineueta,167,76,1,43
2023-01-01,8,Nou Barris,48,la Guineueta,167,77,1,44
2023-01-01,8,Nou Barris,48,la Guineueta,167,85,1,45
2023-01-01,8,Nou Barris,48,la Guineueta,167,84,1,46
2023-01-01,8,Nou Barris,48,la Guineueta,167,83,1,47
2023-01-01,8,Nou Barris,48,la Guineueta,167,81,1,48
2023-01-01,8,Nou Barris,48,la Guineueta,167,89,1,49
2023-01-01,8,Nou Barris,48,la Guineueta,167,63,1,50
2023-01-01,8,Nou Barris,48,la Guineueta,167,75,1,51
2023-01-01,8,Nou Barris,48,la Guineueta,167,71,1,52
2023-01-01,8,Nou Barris,48,la Guineueta,167,68,1,53
2023-01-01,8,Nou Barris,48,la Guineueta,167,73,1,54
2023-01-01,8,Nou Barris,48,la Guineueta,167,71,1,55
2023-01-01,8,Nou Barris,48,la Guineueta,167,89,1,56
2023-01-01,8,Nou Barris,48,la Guineueta,167,78,1,57
2023-01-01,8,Nou Barris,48,la Guineueta,167,67,1,58
2023-01-01,8,Nou Barris,48,la Guineueta,167,71,1,59
2023-01-01,8,Nou Barris,48,la Guineueta,167,59,1,60
2023-01-01,8,Nou Barris,48,la Guineueta,167,64,1,61
2023-01-01,8,Nou Barris,48,la Guineueta,167,56,1,62
2023-01-01,8,Nou Barris,48,la Guineueta,167,62,1,63
2023-01-01,8,Nou Barris,48,la Guineueta,167,59,1,64
2023-01-01,8,Nou Barris,48,la Guineueta,167,57,1,65
2023-01-01,8,Nou Barris,48,la Guineueta,167,59,1,66
2023-01-01,8,Nou Barris,48,la Guineueta,167,51,1,67
2023-01-01,8,Nou Barris,48,la Guineueta,167,62,1,68
2023-01-01,8,Nou Barris,48,la Guineueta,167,68,1,69
2023-01-01,8,Nou Barris,48,la Guineueta,167,75,1,70
2023-01-01,8,Nou Barris,48,la Guineueta,167,70,1,71
2023-01-01,8,Nou Barris,48,la Guineueta,167,76,1,72
2023-01-01,8,Nou Barris,48,la Guineueta,167,99,1,73
2023-01-01,8,Nou Barris,48,la Guineueta,167,93,1,74
2023-01-01,8,Nou Barris,48,la Guineueta,167,76,1,75
2023-01-01,8,Nou Barris,48,la Guineueta,167,81,1,76
2023-01-01,8,Nou Barris,48,la Guineueta,167,99,1,77
2023-01-01,8,Nou Barris,48,la Guineueta,167,86,1,78
2023-01-01,8,Nou Barris,48,la Guineueta,167,102,1,79
2023-01-01,8,Nou Barris,48,la Guineueta,167,64,1,80
2023-01-01,8,Nou Barris,48,la Guineueta,167,53,1,81
2023-01-01,8,Nou Barris,48,la Guineueta,167,66,1,82
2023-01-01,8,Nou Barris,48,la Guineueta,167,26,1,83
2023-01-01,8,Nou Barris,48,la Guineueta,167,45,1,84
2023-01-01,8,Nou Barris,48,la Guineueta,167,37,1,85
2023-01-01,8,Nou Barris,48,la Guineueta,167,56,1,86
2023-01-01,8,Nou Barris,48,la Guineueta,167,40,1,87
2023-01-01,8,Nou Barris,48,la Guineueta,167,36,1,88
2023-01-01,8,Nou Barris,48,la Guineueta,167,23,1,89
2023-01-01,8,Nou Barris,48,la Guineueta,167,21,1,90
2023-01-01,8,Nou Barris,48,la Guineueta,167,17,1,91
2023-01-01,8,Nou Barris,48,la Guineueta,167,17,1,92
2023-01-01,8,Nou Barris,48,la Guineueta,167,11,1,93
2023-01-01,8,Nou Barris,48,la Guineueta,167,13,1,94
2023-01-01,8,Nou Barris,48,la Guineueta,167,8,1,95
2023-01-01,8,Nou Barris,48,la Guineueta,167,5,1,96
2023-01-01,8,Nou Barris,48,la Guineueta,167,..,1,97
2023-01-01,8,Nou Barris,48,la Guineueta,167,..,1,98
2023-01-01,8,Nou Barris,48,la Guineueta,167,..,1,99
2023-01-01,8,Nou Barris,48,la Guineueta,167,..,1,100
